ntype,node_name,node_id,global_graph_index
CPT,Tube jejunostomy,44015,598
CPT,"Radiologic examination, small intestine, includes multiple serial images",1027845,599
CPT,RADEX SMALL INTESTINE W/MULTIPLE SERIAL IMAGES,74250,600
CPT,Cutting of pyloric muscle,43520,601
CPT,Postpartum care,59430,602
CPT,Parietal cell vagotomy,43641,603
CPT,CASTING/STRAPPING PROCEDURE,29799,604
CPT,Exploratory celiotomy,49000,605
CPT,Abdominal procedure,49999,606
CPT,Removal of blood clot from eye,65930,607
CPT,Continent ileostomy,44316,608
CPT,CT ABDOMEN W/CONTRAST MATERIAL,74160,609
CPT,Bile acids,1011291,610
CPT,Therapeutic air enema,74283,611
CPT,ANAL PRESSURE RECORD,91122,612
CPT,Analysis test for hepatitis b virus,87912,613
CPT,"Lipoprotein, blood",1011546,614
CPT,Ultrasound behind abdominal cavity,76770,615
CPT,INSERT ABDOMEN-VENOUS DRAIN,49425,616
CPT,CHOLECYSTOGRAPHY ORAL CONTRST,74290,617
CPT,LAPAROSCOPIC CHOLECYSTECTOMY,47562,618
CPT,Liver imaging,1010979,619
CPT,Imaging of liver,78201,620
CPT,Excision Procedures on the Rectum,1007596,621
CPT,Proctectomy,1007599,622
CPT,ASSAY OF LIPASE,83690,623
CPT,"Ultrasound, abdominal, real time with image documentation",1010775,624
CPT,ASSAY OF AMYLASE,82150,625
CPT,ASSAY OF GLUCAGON,82943,626
CPT,Chemistry Procedures,1011237,627
CPT,CLINICAL CHEMISTRY TEST,84999,628
CPT,Urine lactose (carbohydrate) analysis,83633,629
CPT,Imaging of spleen,78185,630
CPT,Antinuclear antibodies (ANA),1014272,631
CPT,ANTINUCLEAR ANTIBODIES,86038,632
CPT,ANTINUCLEAR ANTIBODIES (ANA),86039,633
CPT,"Cannabinoids, synthetic",1022255,634
CPT,Obstetric care,59510,635
CPT,MICROSCOPIC EXAM OF URINE,81015,636
CPT,Arteriovenous graft (or other vascular access not including a vascular catheter),V6,637
CPT,Surgical Procedures on the Kidney,1008062,638
CPT,Ureterolysis,50715,639
CPT,LAPAROSCOPY PYELOPLASTY,50544,640
CPT,Diagnostic abdominal paracentesis,49082,641
CPT,ASSAY PH BODY FLUID NOS,83986,642
CPT,Office,1021872,643
CPT,Bladder instillation,51700,644
CPT,Repair Procedures on the Urethra,1008423,645
CPT,Urethroplasty,1008424,646
CPT,Surgical Procedures on the Urethra,1008394,647
CPT,Multiple Procedures,51,648
CPT,Imaging of kidney,78700,649
CPT,Cystolithotomy,51050,650
CPT,"Radiologic examination, pelvis",1010413,651
CPT,Cystotomy,1008247,652
CPT,Incision Procedures on the Bladder,1008231,653
CPT,Incision of pelvic bone,27146,654
CPT,CLOSURE EXSTROPHY BLADDER,51940,655
CPT,New equipment,NU,656
CPT,Ultrasound of uterus,76831,657
CPT,Cystometrogram,51725,658
CPT,ASSAY OF MYOGLOBIN,83874,659
CPT,REPAIR OF RECTOCELE,45560,660
CPT,Repair of rectocele,57250,661
CPT,INCISION OF PROSTATE,52450,662
CPT,Vasectomy,55250,663
CPT,Fixation of testis,54620,664
CPT,Excision of spermatocele,54840,665
CPT,Incision Procedures on the Scrotum,1008608,666
CPT,Excision Procedures on the Epididymis,1008586,667
CPT,Emergency Room - Hospital,1021883,668
CPT,Tissue graft,20926,669
CPT,Surgical Procedures on the Bladder,1008230,670
CPT,ELECTROEJACULATION,55870,671
CPT,REPAIR OF SPERM DUCT,55400,672
CPT,ASSAY OF DIBUCAINE NUMBER,82638,673
CPT,ASSAY OF TOCOPHEROL ALPHA VITAMIN E,84446,674
CPT,Ultrasonic Guidance Procedures,1010824,675
CPT,INIT EVAL FOR CONDITION,1119F,676
CPT,ASSAY OF ALUMINUM,82108,677
CPT,INSERT INTRAUTERINE DEVICE,58300,678
CPT,Simple incision and drainage of cyst,10060,679
CPT,Closure of rectovaginal fistula,1008772,680
CPT,Surgical Procedures on the Female Genital System,1008681,681
CPT,Repair fistula,1005738,682
CPT,Surgical Procedures on the Vagina,1008716,683
CPT,Removal of fluid-filled sac of elbow,24105,684
CPT,ACETYLCHOLINESTERASE ASSAY,82013,685
CPT,Destruction of lining of uterus,58353,686
CPT,Cerclage of uterine cervix,57700,687
CPT,Amniocentesis,1008945,688
CPT,AMNIOCENTESIS DIAGNOSIC,59000,689
CPT,"Complex cystometrogram (ie, calibrated electronic equipment)",1020197,690
CPT,ASSAY OF PHOSPHATASE ACID PROSTATIC,84066,691
CPT,ASSAY OF HYDROXYPROGESTERONE 17-D,83498,692
CPT,Chromosome analysis for genetic defects,88245,693
CPT,Chromosome analysis for genetic defects,88248,694
CPT,Chromosome analysis for genetic defects,88249,695
CPT,Chromosome analysis for genetic defects,88263,696
CPT,Chromosome analysis for genetic defects,88272,697
CPT,Chromosome analysis for genetic defects,88273,698
CPT,Chromosome analysis for genetic defects,88283,699
CPT,Chromosome analysis for genetic defects,88289,700
CPT,Removal of abnormal tissue dividing the vagina,57130,701
CPT,"Gonadotropin, chorionic (reproductive hormone) level",84702,702
CPT,"Computed tomography, pelvis",1010417,703
CPT,Excision Procedures on the Oviduct/Ovary,1008905,704
CPT,CREATE NEW TUBAL OPENING,58770,705
CPT,Surgical treatment of abdominal ectopic pregnancy,59130,706
CPT,Surgical Procedures on the Oviduct/Ovary,1008889,707
CPT,COLPOCENTESIS SEPARATE PROCEDURE,57020,708
CPT,ATRIAL SEPTECT/SEPTOST TRANSVENOUS BALLOON,92992,709
CPT,Active Wound Care Management,1013529,710
CPT,DELIVER PLACENTA,59414,711
CPT,Fetal fibronectin (protein) analysis,82731,712
CPT,Screening for red blood cell antibody,86850,713
CPT,FETAL NON-STRESS TEST,59025,714
CPT,ASSAY OF PYRIDOXAL PHOSPHATE,84207,715
CPT,Time,1014977,716
CPT,Transfer of tendon,26510,717
CPT,Two Surgeons,62,718
CPT,ACTINOTHERAPY ULTRAVIOLET LIGHT,96900,719
CPT,Dermabrasion,1003485,720
CPT,ASSAY OF TOBRAMYCIN,80200,721
CPT,DRUG SCREENING METHYLPHENIDATE,80360,722
CPT,Nephelometry,83883,723
CPT,EAR PIERCING,69090,724
CPT,"Injection, intralesional",1003286,725
CPT,"Typhoid vaccine, Vi capsular polysaccharide",90691,726
CPT,Partial excision of nail and nail matrix,11750,727
CPT,Cyclosporine,80158,728
CPT,MCRSCP XM HAIR PLUCK/CLIP FOR CNTS/STRUCT ABNORM,96902,729
CPT,Craniectomy of infected bone,61501,730
CPT,History of Present Illness,1014982,731
CPT,ARTHROSCOPY OF JOINT,29999,732
CPT,Diagnostic arthroscopy of knee joint,29870,733
CPT,ASSAY OF VANCOMYCIN,80202,734
CPT,"Phosphatase, acid",1011616,735
CPT,Alpha-1-antitrypsin,1011261,736
CPT,Arthrodesis,1005512,737
CPT,Injection of joint,20600,738
CPT,Injection of joint,20605,739
CPT,X-ray of spine,72020,740
CPT,CT scan of neck,70490,741
CPT,Tenodesis,1004711,742
CPT,FOOT/TOES SURGERY PROCEDURE,28899,743
CPT,Fasciotomy of foot,28008,744
CPT,Reshaping of tooth bone,41874,745
CPT,ARTHRODESIS TRIPLE,28715,746
CPT,CORRECTION HAMMERTOE,28285,747
CPT,ASSAY OF HOMOVANILLIC ACID,83150,748
CPT,INCISION OF TIBIA,27705,749
CPT,Structural Measures,1019288,750
CPT,Osseous survey X-ray of infant,77076,751
CPT,3D CT,76376,752
CPT,"Amputation, thigh, through femur, any level",1014580,753
CPT,AMPUTATE LEG AT THIGH,27590,754
CPT,"Needle biopsy of kidney, accessed through the skin",50200,755
CPT,"Laryngoscopy, flexible",1029691,756
CPT,Repair Procedures on the External Ear,1010141,757
CPT,Repair Procedures on the Esophagus,1007298,758
CPT,INCISION LINGUAL FRENUM FRENOTOMY,41010,759
CPT,BILE DUCT REVISION,47701,760
CPT,Incision of hymen,56442,761
CPT,"Tenotomy, percutaneous, toe",1005320,762
CPT,Primary physician,AG,763
CPT,LENGTHENING OF THIGH BONE,27466,764
CPT,AMPUTATION FOOT TRANSMETARSAL,28805,765
CPT,Reconstructive repair of pectus excavatum,21742,766
CPT,Physical Therapy Evaluations,1029677,767
CPT,Chromosome analysis,1012434,768
CPT,Chromosome analysis,1012447,769
CPT,X-ray of shoulder,73030,770
CPT,HEMIARTHROPLASTY HIP PARTIAL,27125,771
CPT,Hemipatellectomy,27350,772
CPT,ARTHRODESIS SUBTALAR,28725,773
CPT,Open reduction of fracture of glenoid of scapula,23585,774
CPT,Diagnostic arthroscopy of wrist joint,29840,775
CPT,INJECTION ANESTHETIC AGENT 1 INTERCOSTAL NERVE,64420,776
CPT,OPEN TREATMENT MANDIBULAR CONDYLAR FRACTURE,21465,777
CPT,ABO blood typing,86900,778
CPT,Therapeutic apheresis,1006686,779
CPT,Transplantation of autologous bone marrow,38241,780
CPT,Removal of foreign body from lens,65235,781
CPT,Human rabies immune globulin,90375,782
CPT,Investigation of transfusion reaction,86078,783
CPT,Restoration of eyelid blinking function,67912,784
CPT,PATIENT NOT RECEIVING GLUCOCORTICOID,4192F,785
CPT,ASSAY OF SEROTONIN,84260,786
CPT,ASSAY OF PHENOBARBITAL,80184,787
CPT,DRUG SCREENING STIMULANTS SYNTHETIC,80371,788
CPT,ASSAY OF PRIMIDONE,80188,789
CPT,UNLISTED PROCEDURE VASCULAR INJECTION,36299,790
CPT,Cocaine level,80353,791
CPT,ASSAY OF ETHYLENE GLYCOL,82693,792
CPT,ASSAY OF ARSENIC,82175,793
CPT,Repair of lip,13151,794
CPT,Repair of lip,13152,795
CPT,Repair of lip,13153,796
CPT,Scraping of skin,15782,797
CPT,Scraping of skin,15783,798
CPT,Lumpectomy of breast,19301,799
CPT,Injection of joint,20610,800
CPT,Transfusion of blood,36430,801
CPT,Penile arterial revascularization,37788,802
CPT,Bone marrow biopsy,38221,803
CPT,Repair of hernia of diaphragm,39503,804
CPT,Truncal vagotomy,43640,805
CPT,Ileostomy,44310,806
CPT,Distal subtotal pancreatectomy,48140,807
CPT,Percutaneous nephrostolithotomy,50080,808
CPT,Percutaneous nephrostolithotomy,50081,809
CPT,FRAGMENTING OF KIDNEY STONE,50590,810
CPT,CYSTECTOMY COMPLETE SEPARATE PROCEDURE,51570,811
CPT,Cystometrogram,51726,812
CPT,Exploration of parathyroid,60500,813
CPT,Exploration of parathyroid,60502,814
CPT,CT of head,70450,815
CPT,X-ray of shoulder,73020,816
CPT,Imaging of pelvis,74710,817
CPT,SPECIAL RADIATION TREATMENT,77470,818
CPT,Measurement of glucose,80047,819
CPT,Measurement of glucose,80048,820
CPT,Measurement of sodium,80051,821
CPT,Measurement of calcium,80053,822
CPT,Rh (D) blood typing,80055,823
CPT,Measurement of triglycerides,80061,824
CPT,Measurement of glucose,80069,825
CPT,HEPATIC FUNCTION PANEL,80076,826
CPT,Measurement of cortisol,80402,827
CPT,Measurement of cortisol,80412,828
CPT,Measurement of luteinizing hormone,80418,829
CPT,Measurement of insulin,80422,830
CPT,Measurement of luteinizing hormone,80426,831
CPT,Measurement of insulin,80432,832
CPT,Measurement of cortisol,80434,833
CPT,Bilirubin level,82247,834
CPT,ASSAY BLOOD CATECHOLAMINES,82383,835
CPT,Measurement of immunoglobulin M (IgM),82784,836
CPT,ASSAY OF GAMMAGLOBULIN IGE,82785,837
CPT,Hemoglobin A1C level,83036,838
CPT,ASSAY OF SERUM POTASSIUM,84132,839
CPT,BODY FLUID SPECIFIC GRAVITY,84315,840
CPT,ASSAY OF THYROXINE TOTAL,84436,841
CPT,ASSAY OF FREE THYROXINE,84439,842
CPT,Assay for total protein S,85305,843
CPT,Chromosome analysis for genetic defects,88261,844
CPT,Chromosome analysis for genetic defects,88262,845
CPT,Chromosome analysis for genetic defects,88264,846
CPT,Chromosome analysis for genetic defects,88280,847
CPT,Chromosome analysis for genetic defects,88285,848
CPT,Immunohistochemistry,88341,849
CPT,Immunohistochemistry,88344,850
CPT,Sperm count,89300,851
CPT,Sperm count,89310,852
CPT,Sperm count,89320,853
CPT,Sperm count,89322,854
CPT,Storage of sperm,89343,855
CPT,Acupuncture,97810,856
CPT,Acupuncture with electrical stimulation,97813,857
CPT,Alcohols levels,80321,858
CPT,Alpha-1-antitrypsin (protein) blood test,82103,859
CPT,Anabolic steroids levels,80327,860
CPT,Analysis of blood gases,82803,861
CPT,Analysis of urine,81005,862
CPT,Antepartum care,59425,863
CPT,Antibody,1011980,864
CPT,Appendectomy,1014622,865
CPT,Arthrodesis of wrist joint,25800,866
CPT,"Arthrodesis, wrist",1004594,867
CPT,Bacterial culture,87070,868
CPT,Biopsy of endometrium,58100,869
CPT,Biopsy of muscle,20200,870
CPT,Biopsy of salivary gland,1007134,871
CPT,Biopsy of tongue,1007035,872
CPT,Blood glucose (sugar) tolerance test,82951,873
CPT,Blood typing for Rh (D) antigen,86901,874
CPT,Bone graft,20900,875
CPT,CT of pelvis,72192,876
CPT,Calcium level,82330,877
CPT,Cardiac MRI,75557,878
CPT,Chiropractic manipulative treatment,98940,879
CPT,Complete splenectomy,38100,880
CPT,Correction of bunion,28292,881
CPT,Creation of shunt,1009325,882
CPT,"Culture, bacterial",1012139,883
CPT,DEHYDROEPIANDROSTERONE,82627,884
CPT,Dilation of esophagus,43450,885
CPT,Dilation of urethra,53660,886
CPT,Dorsal slitting of prepuce,54000,887
CPT,Enucleation of eye,1009733,888
CPT,Epididymectomy,1008591,889
CPT,Escharotomy,1003562,890
CPT,Excision of hydrocele,1008602,891
CPT,Excision of parotid gland,42410,892
CPT,Fetal monitoring,59050,893
CPT,Flow cytometry,88184,894
CPT,Folic acid level,82746,895
CPT,Gastrojejunostomy,1007395,896
CPT,Genetic testing,88274,897
CPT,Hair transplant,15775,898
CPT,Hemoglobin measurement,85018,899
CPT,Hepatitis B vaccine,90739,900
CPT,Injection(s),1003714,901
CPT,Insulin measurement,83525,902
CPT,Intralesional injection,11900,903
CPT,Intravenous infusion,96365,904
CPT,MRA of head,70544,905
CPT,MRI of pelvis,72195,906
CPT,Measurement of synthetic cannabinoid,80350,907
CPT,Mechanical vitrectomy by pars plana approach,67036,908
CPT,Mouth procedure,40899,909
CPT,Nerve conduction study,95907,910
CPT,PSA (prostate specific antigen) measurement,84152,911
CPT,Pap test,88174,912
CPT,Pap test (Pap smear),88141,913
CPT,Percutaneous transluminal coronary angioplasty,1021163,914
CPT,Pericardiocentesis,1006059,915
CPT,Photochemotherapy,1013474,916
CPT,Platelet function test,85576,917
CPT,Polysomnography,1013314,918
CPT,Protein measurement,84181,919
CPT,Rabies vaccine,90675,920
CPT,Removal of esophagus,43107,921
CPT,Removal of foreign body of elbow area,24200,922
CPT,Removal of lens material,1009877,923
CPT,Removal of outer layer of cornea,65435,924
CPT,Removal of ovaries,58925,925
CPT,Repair of conjunctiva,68320,926
CPT,Repair of esophagus,43330,927
CPT,Repair of knee joint,27440,928
CPT,Repair of paraesophageal hernia,43332,929
CPT,Right heart catheterization,93451,930
CPT,Stool culture,87045,931
CPT,Strapping,1005566,932
CPT,Subcutaneous infusion,96369,933
CPT,T cell count and ratio,86360,934
CPT,Thoracotomy,1005966,935
CPT,"Thyroid hormone, T3 measurement",84480,936
CPT,Tracheostomy,31600,937
CPT,Tuberculosis test,86480,938
CPT,Ultrasound of abdomen,76700,939
CPT,Ultrasound of pelvis,76856,940
CPT,Uroflowmetry,51736,941
CPT,Vaginal delivery,59409,942
CPT,Vascular occlusion,37243,943
CPT,Virus isolation,1012198,944
CPT,Work hardening,97545,945
CPT,X-ray of foot,73620,946
CPT,X-ray of hand,73120,947
CPT,X-ray of paranasal sinuses,70210,948
CPT,X-ray of pelvis,72170,949
CPT,X-ray of skull,70190,950
CPT,X-ray of teeth,70300,951
ICD9CM,Disorders of the globe,360,952
ICD9CM,Degenerative disorders of globe,360.2,953
ICD9CM,"Degenerative disorder of globe, unspecified",360.20,954
ICD9CM,Progressive high (degenerative) myopia,360.21,955
ICD9CM,Siderosis,360.23,956
ICD9CM,"Other metallosis, eye",360.24,957
ICD9CM,Other degenerative disorders of globe,360.29,958
ICD9CM,Hypotony of eye,360.3,959
ICD9CM,"Hypotony NOS, eye",360.30,960
ICD9CM,Primary hypotony of eye,360.31,961
ICD9CM,Ocular fistula causing hypotony,360.32,962
ICD9CM,Hypotony associated with other ocular disorders,360.33,963
ICD9CM,Degenerated conditions of globe,360.4,964
ICD9CM,"Degenerated globe or eye, unspecified",360.40,965
ICD9CM,Blind hypotensive eye,360.41,966
ICD9CM,Blind hypertensive eye,360.42,967
ICD9CM,"Hemophthalmos, except current injury",360.43,968
ICD9CM,Leucocoria,360.44,969
ICD9CM,Luxation of globe,360.81,970
ICD9CM,Disorder of globe NOS,360.9,971
ICD9CM,Hypopigmentation of eyelid,374.53,972
ICD9CM,Purulent endophthalmitis,360.0,973
ICD9CM,"Purulent endophthalmitis, unspecified",360.00,974
ICD9CM,Acute endophthalmitis,360.01,975
ICD9CM,Panophthalmitis,360.02,976
ICD9CM,Chronic endophthalmitis,360.03,977
ICD9CM,Vitreous abscess,360.04,978
ICD9CM,Sympathetic uveitis,360.11,979
ICD9CM,Panuveitis,360.12,980
ICD9CM,Ophthalmia nodosa,360.14,981
ICD9CM,Focal chorioretinitis and focal retinochoroiditis,363.0,982
ICD9CM,"Focal chorioretinitis, unspecified",363.00,983
ICD9CM,"Focal choroiditis and chorioretinitis, juxtapapillary",363.01,984
ICD9CM,Focal choroiditis and chorioretinitis of other posterior pole,363.03,985
ICD9CM,"Focal choroiditis and chorioretinitis, peripheral",363.04,986
ICD9CM,"Focal retinitis and retinochoroiditis, juxtapapillary",363.05,987
ICD9CM,"Focal retinitis and retinochoroiditis, macular or paramacular",363.06,988
ICD9CM,Focal retinitis and retinochoroiditis of other posterior pole,363.07,989
ICD9CM,"Focal retinitis and retinochoroiditis, peripheral",363.08,990
ICD9CM,Disseminated chorioretinitis and disseminated retinochoroiditis,363.1,991
ICD9CM,"Disseminated chorioretinitis, unspecified",363.10,992
ICD9CM,"Disseminated choroiditis and chorioretinitis, posterior pole",363.11,993
ICD9CM,"Disseminated choroiditis and chorioretinitis, peripheral",363.12,994
ICD9CM,"Disseminated choroiditis and chorioretinitis, generalized",363.13,995
ICD9CM,"Disseminated retinitis and retinochoroiditis, metastatic",363.14,996
ICD9CM,"Disseminated retinitis and retinochoroiditis, pigment epitheliopathy",363.15,997
ICD9CM,Other and unspecified forms of chorioretinitis and retinochoroiditis,363.2,998
ICD9CM,Chorioretinitis NOS,363.20,999
ICD9CM,Pars planitis,363.21,1000
ICD9CM,Harada's disease,363.22,1001
ICD9CM,Acute and subacute iridocyclitis,364.0,1002
ICD9CM,Acute iridocyclitis NOS,364.00,1003
ICD9CM,Primary iridocyclitis,364.01,1004
ICD9CM,Recurrent iridocyclitis,364.02,1005
ICD9CM,"Secondary iridocyclitis, noninfectious",364.04,1006
ICD9CM,Hypopyon,364.05,1007
ICD9CM,Chronic iridocyclitis,364.1,1008
ICD9CM,Chronic iridocyclitis in diseases classified elsewhere,364.11,1009
ICD9CM,Certain types of iridocyclitis,364.2,1010
ICD9CM,Fuchs' heterochromic cyclitis,364.21,1011
ICD9CM,Lens-induced iridocyclitis,364.23,1012
ICD9CM,Vogt-Koyanagi syndrome,364.24,1013
ICD9CM,Iridocyclitis NOS,364.3,1014
ICD9CM,Disorders of conjunctiva,372,1015
ICD9CM,Chronic conjunctivitis,372.1,1016
ICD9CM,Simple chronic conjunctivitis,372.11,1017
ICD9CM,Chronic follicular conjunctivitis,372.12,1018
ICD9CM,Rosacea conjunctivitis,372.31,1019
ICD9CM,Conjunctivitis in mucocutaneous disease,372.33,1020
ICD9CM,Inflammation of eyelids,373,1021
ICD9CM,Blepharitis,373.0,1022
ICD9CM,Blepharitis NOS,373.00,1023
ICD9CM,Ulcerative blepharitis,373.01,1024
ICD9CM,Squamous blepharitis,373.02,1025
ICD9CM,Hordeolum and other deep inflammation of eyelid,373.1,1026
ICD9CM,Hordeolum externum,373.11,1027
ICD9CM,Hordeolum internum,373.12,1028
ICD9CM,Abscess of eyelid,373.13,1029
ICD9CM,Chalazion,373.2,1030
ICD9CM,Other inflammations of eyelids,373.8,1031
ICD9CM,Inflammation eyelid NOS,373.9,1032
ICD9CM,Chronic inflammatory disorders of orbit,376.1,1033
ICD9CM,"Chronic inflammation of orbit, unspecified",376.10,1034
ICD9CM,Orbital granuloma,376.11,1035
ICD9CM,Orbital myositis,376.12,1036
ICD9CM,Candidiasis,112,1037
ICD9CM,Candidiasis of mouth,112.0,1038
ICD9CM,Candidiasis of other urogenital sites,112.2,1039
ICD9CM,Candidiasis of skin and nails,112.3,1040
ICD9CM,Disseminated candidiasis,112.5,1041
ICD9CM,Candidiasis of other specified sites,112.8,1042
ICD9CM,Candidal otitis externa,112.82,1043
ICD9CM,Candidal esophagitis,112.84,1044
ICD9CM,Candidal enteritis,112.85,1045
ICD9CM,Other candidiasis of other specified sites,112.89,1046
ICD9CM,Candidiasis of unspecified site,112.9,1047
ICD9CM,Open wound of ocular adnexa,870,1048
ICD9CM,Laceration of skin of eyelid and periocular area,870.0,1049
ICD9CM,"Laceration of eyelid, full-thickness, not involving lacrimal passages",870.1,1050
ICD9CM,Other specified open wounds of ocular adnexa,870.8,1051
ICD9CM,Unspecified open wound of ocular adnexa,870.9,1052
ICD9CM,Open wound of eyeball,871,1053
ICD9CM,Ocular laceration without prolapse of intraocular tissue,871.0,1054
ICD9CM,Ocular laceration with prolapse or exposure of intraocular tissue,871.1,1055
ICD9CM,Rupture of eye with partial loss of intraocular tissue,871.2,1056
ICD9CM,Avulsion of eye,871.3,1057
ICD9CM,Unspecified laceration of eye,871.4,1058
ICD9CM,Unspecified open wound of eyeball,871.9,1059
ICD9CM,Blindness and low vision,369,1060
ICD9CM,"Profound vision impairment, both eyes",369.0,1061
ICD9CM,"Blindness of both eyes, impairment level not further specified",369.00,1062
ICD9CM,Better eye: total vision impairment; lesser eye: total vision impairment,369.01,1063
ICD9CM,Better eye: near-total vision impairment; lesser eye: not further specified,369.02,1064
ICD9CM,Better eye: near-total vision impairment; lesser eye: total vision impairment,369.03,1065
ICD9CM,Better eye: near-total vision impairment; lesser eye: near-total vision impairment,369.04,1066
ICD9CM,Better eye: profound vision impairment; lesser eye: not further specified,369.05,1067
ICD9CM,Better eye: profound vision impairment; lesser eye: total vision impairment,369.06,1068
ICD9CM,Better eye: profound vision impairment; lesser eye: near-total vision impairment,369.07,1069
ICD9CM,Better eye: profound vision impairment; lesser eye: profound vision impairment,369.08,1070
ICD9CM,"Moderate or severe vision impairment, better eye; profound vision impairment of lesser eye",369.1,1071
ICD9CM,Blindness one eye; low vision other eye,369.10,1072
ICD9CM,"Better eye: severe vision impairment; lesser eye: blind, not further specified",369.11,1073
ICD9CM,Better eye: severe vision impairment; lesser eye: total vision impairment,369.12,1074
ICD9CM,Better eye: severe vision impairment; lesser eye: near-total vision impairment,369.13,1075
ICD9CM,Better eye: severe vision impairment; lesser eye: profound vision impairment,369.14,1076
